,index,st_id,sale_time,subject,money
4285,7,31,2020-04-15 20:42:15,math,0.7
4286,7,31,2020-04-15 20:58:55,biology,0.5
4287,7,31,2020-04-15 21:15:35,math,3.0
4288,7,31,2020-04-15 21:32:15,math,0.7
4289,0,35,2020-04-15 21:48:55,math,2.9
4290,2,19,2020-04-15 22:05:35,math,0.5
4291,6,14,2020-04-15 22:22:15,math,2.9
4292,6,14,2020-04-15 22:38:55,math,1.5
4293,0,35,2020-04-15 22:55:35,biology,0.7
4294,4,2,2020-04-15 23:12:15,math,1.5
4295,3,39,2020-04-15 23:28:55,math,0.7
4296,0,35,2020-04-15 23:45:35,math,0.5
4297,6,14,2020-04-16 00:02:15,math,2.9
4298,1,15,2020-04-16 00:18:55,math,0.5
4299,7,31,2020-04-16 00:35:35,math,0.5
4300,9,8,2020-04-16 00:52:15,math,1.5
4301,3,39,2020-04-16 01:08:55,math,1.5
4302,6,14,2020-04-16 01:25:35,math,2.9
4303,6,14,2020-04-16 01:42:15,math,1.5
4304,9,8,2020-04-16 01:58:55,math,0.5
4305,5,30,2020-04-16 02:15:35,math,2.9
4306,1,15,2020-04-16 02:32:15,math,0.5
4307,4,2,2020-04-16 02:48:55,math,1.5
4308,0,35,2020-04-16 03:05:35,math,3.0
4309,0,35,2020-04-16 03:22:15,math,2.9
4310,8,3,2020-04-16 03:38:55,math,0.5
4311,6,14,2020-04-16 03:55:35,math,3.0
4312,3,39,2020-04-16 04:12:15,math,2.9
4313,2,19,2020-04-16 04:28:55,math,2.9
4314,0,35,2020-04-16 04:45:35,math,0.7
4315,7,31,2020-04-16 05:02:15,biology,1.5
4316,5,30,2020-04-16 05:18:55,math,3.0
4317,8,3,2020-04-16 05:35:35,math,2.9
4318,7,31,2020-04-16 05:52:15,math,2.9
4319,5,30,2020-04-16 06:08:55,math,1.5
4320,6,14,2020-04-16 06:25:35,math,1.5
4321,6,14,2020-04-16 06:42:15,math,1.5
4322,1,15,2020-04-16 06:58:55,math,0.7
4323,4,2,2020-04-16 07:15:35,math,0.5
4324,6,14,2020-04-16 07:32:15,math,1.5
4325,9,8,2020-04-16 07:48:55,math,0.7
4326,1,15,2020-04-16 08:05:35,math,3.0
4327,6,14,2020-04-16 08:22:15,math,0.5
4328,6,14,2020-04-16 08:38:55,math,2.9
4329,6,14,2020-04-16 08:55:35,math,0.7
4330,1,15,2020-04-16 09:12:15,math,1.5
4331,1,15,2020-04-16 09:28:55,math,0.7
4332,9,8,2020-04-16 09:45:35,biology,0.7
4333,9,8,2020-04-16 10:02:15,math,0.7
4334,8,3,2020-04-16 10:18:55,math,3.0
4335,3,39,2020-04-16 10:35:35,math,2.9
4336,7,31,2020-04-16 10:52:15,math,0.5
4337,5,30,2020-04-16 11:08:55,biology,0.7
4338,3,39,2020-04-16 11:25:35,biology,2.9
4339,9,8,2020-04-16 11:42:15,math,3.0
4340,7,31,2020-04-16 11:58:55,math,0.7
4341,0,35,2020-04-16 12:15:35,math,0.5
4342,9,8,2020-04-16 12:32:15,math,0.7
4343,3,39,2020-04-16 12:48:55,math,2.9
4344,1,15,2020-04-16 13:05:35,math,0.7
4345,8,3,2020-04-16 13:22:15,math,2.9
4346,6,14,2020-04-16 13:38:55,math,2.9
4347,8,3,2020-04-16 13:55:35,math,2.9
4348,1,15,2020-04-16 14:12:15,math,0.7
4349,0,35,2020-04-16 14:28:55,math,1.5
4350,3,39,2020-04-16 14:45:35,biology,0.5
4351,3,39,2020-04-16 15:02:15,math,3.0
4352,0,35,2020-04-16 15:18:55,math,0.7
4353,8,3,2020-04-16 15:35:35,biology,0.5
4354,1,15,2020-04-16 15:52:15,math,1.5
4355,6,14,2020-04-16 16:08:55,math,1.5
4356,2,19,2020-04-16 16:25:35,math,2.9
4357,8,3,2020-04-16 16:42:15,math,2.9
4358,2,19,2020-04-16 16:58:55,math,0.7
4359,2,19,2020-04-16 17:15:35,math,0.5
4360,1,15,2020-04-16 17:32:15,math,1.5
4361,5,30,2020-04-16 17:48:55,math,3.0
4362,1,15,2020-04-16 18:05:35,math,2.9
4363,9,8,2020-04-16 18:22:15,math,2.9
4364,9,8,2020-04-16 18:38:55,math,2.9
4365,2,19,2020-04-16 18:55:35,math,2.9
4366,1,15,2020-04-16 19:12:15,math,0.7
4367,8,3,2020-04-16 19:28:55,math,2.9
4368,9,8,2020-04-16 19:45:35,math,1.5
4369,5,30,2020-04-16 20:02:15,math,1.5
4370,5,30,2020-04-16 20:18:55,math,1.5
4371,6,14,2020-04-16 20:35:35,math,0.5
4372,5,30,2020-04-16 20:52:15,math,1.5
4373,1,15,2020-04-16 21:08:55,math,2.9
4374,1,15,2020-04-16 21:25:35,math,2.9
4375,4,2,2020-04-16 21:42:15,math,2.9
4376,1,15,2020-04-16 21:58:55,math,2.9
4377,4,2,2020-04-16 22:15:35,math,0.7
4378,0,35,2020-04-16 22:32:15,math,3.0
4379,2,19,2020-04-16 22:48:55,math,0.5
4380,1,15,2020-04-16 23:05:35,math,0.7
4381,8,3,2020-04-16 23:22:15,math,0.5
4382,6,14,2020-04-16 23:38:55,math,1.5
4383,2,19,2020-04-16 23:55:35,math,1.5
4384,8,3,2020-04-17 00:12:15,math,0.7
4385,5,30,2020-04-17 00:28:55,math,1.5
4386,4,2,2020-04-17 00:45:35,math,1.5
4387,2,19,2020-04-17 01:02:15,math,2.9
4388,4,2,2020-04-17 01:18:55,math,1.5
4389,8,3,2020-04-17 01:35:35,math,2.9
4390,3,39,2020-04-17 01:52:15,math,3.0
4391,2,19,2020-04-17 02:08:55,math,0.5
4392,8,3,2020-04-17 02:25:35,math,0.7
4393,3,39,2020-04-17 02:42:15,biology,2.9
4394,7,31,2020-04-17 02:58:55,biology,2.9
4395,1,15,2020-04-17 03:15:35,math,0.7
4396,1,15,2020-04-17 03:32:15,biology,2.9
4397,1,15,2020-04-17 03:48:55,math,3.0
4398,7,31,2020-04-17 04:05:35,math,3.0
4399,6,14,2020-04-17 04:22:15,math,3.0
4400,7,31,2020-04-17 04:38:55,math,1.5
4401,8,3,2020-04-17 04:55:35,math,2.9
4402,9,8,2020-04-17 05:12:15,math,1.5
4403,4,2,2020-04-17 05:28:55,math,0.5
4404,3,39,2020-04-17 05:45:35,math,1.5
4405,6,14,2020-04-17 06:02:15,math,2.9
4406,3,39,2020-04-17 06:18:55,math,1.5
4407,0,35,2020-04-17 06:35:35,math,1.5
4408,4,2,2020-04-17 06:52:15,math,3.0
4409,6,14,2020-04-17 07:08:55,math,0.5
4410,9,8,2020-04-17 07:25:35,math,0.7
4411,8,3,2020-04-17 07:42:15,math,2.9
4412,8,3,2020-04-17 07:58:55,math,0.5
4413,5,30,2020-04-17 08:15:35,math,0.5
4414,3,39,2020-04-17 08:32:15,math,0.5
4415,1,15,2020-04-17 08:48:55,math,0.5
4416,1,15,2020-04-17 09:05:35,math,3.0
4417,2,19,2020-04-17 09:22:15,math,1.5
4418,9,8,2020-04-17 09:38:55,math,1.5
4419,9,8,2020-04-17 09:55:35,math,3.0
4420,5,30,2020-04-17 10:12:15,math,0.5
4421,5,30,2020-04-17 10:28:55,math,0.7
4422,8,3,2020-04-17 10:45:35,math,2.9
4423,8,3,2020-04-17 11:02:15,math,2.9
4424,4,2,2020-04-17 11:18:55,math,2.9
4425,5,30,2020-04-17 11:35:35,math,0.7
4426,7,31,2020-04-17 11:52:15,math,3.0
4427,6,14,2020-04-17 12:08:55,math,1.5
4428,0,35,2020-04-17 12:25:35,biology,1.5
4429,5,30,2020-04-17 12:42:15,math,1.5
4430,2,19,2020-04-17 12:58:55,math,0.5
4431,4,2,2020-04-17 13:15:35,math,0.5
4432,5,30,2020-04-17 13:32:15,math,3.0
4433,5,30,2020-04-17 13:48:55,math,0.5
4434,3,39,2020-04-17 14:05:35,math,1.5
4435,2,19,2020-04-17 14:22:15,biology,0.5
4436,6,14,2020-04-17 14:38:55,math,0.5
4437,3,39,2020-04-17 14:55:35,math,3.0
4438,4,2,2020-04-17 15:12:15,math,1.5
4439,4,2,2020-04-17 15:28:55,math,1.5
4440,6,14,2020-04-17 15:45:35,math,0.5
4441,2,19,2020-04-17 16:02:15,math,2.9
4442,5,30,2020-04-17 16:18:55,biology,0.7
4443,3,39,2020-04-17 16:35:35,math,1.5
4444,4,2,2020-04-17 16:52:15,math,0.7
4445,0,35,2020-04-17 17:08:55,math,0.7
4446,7,31,2020-04-17 17:25:35,math,1.5
4447,3,39,2020-04-17 17:42:15,math,0.5
4448,0,35,2020-04-17 17:58:55,math,1.5
4449,3,39,2020-04-17 18:15:35,math,1.5
4450,4,2,2020-04-17 18:32:15,math,0.5
4451,2,19,2020-04-17 18:48:55,math,0.7
4452,6,14,2020-04-17 19:05:35,math,1.5
4453,0,35,2020-04-17 19:22:15,math,1.5
4454,4,2,2020-04-17 19:38:55,math,3.0
4455,0,35,2020-04-17 19:55:35,math,0.7
4456,8,3,2020-04-17 20:12:15,math,1.5
4457,6,14,2020-04-17 20:28:55,math,2.9
4458,4,2,2020-04-17 20:45:35,math,3.0
4459,4,2,2020-04-17 21:02:15,math,3.0
4460,9,8,2020-04-17 21:18:55,math,3.0
4461,2,19,2020-04-17 21:35:35,math,1.5
4462,1,15,2020-04-17 21:52:15,math,0.7
4463,1,15,2020-04-17 22:08:55,math,0.7
4464,6,14,2020-04-17 22:25:35,math,1.5
4465,2,19,2020-04-17 22:42:15,math,2.9
4466,0,35,2020-04-17 22:58:55,math,1.5
4467,3,39,2020-04-17 23:15:35,math,1.5
4468,0,35,2020-04-17 23:32:15,math,0.5
4469,2,19,2020-04-17 23:48:55,math,0.7
4470,8,3,2020-04-18 00:05:35,math,0.7
4471,7,31,2020-04-18 00:22:15,biology,0.5
4472,6,14,2020-04-18 00:38:55,math,1.5
4473,2,19,2020-04-18 00:55:35,math,1.5
4474,2,19,2020-04-18 01:12:15,math,2.9
4475,9,8,2020-04-18 01:28:55,math,0.7
4476,2,19,2020-04-18 01:45:35,math,1.5
4477,1,15,2020-04-18 02:02:15,math,3.0
4478,2,19,2020-04-18 02:18:55,math,2.9
4479,3,39,2020-04-18 02:35:35,math,3.0
4480,5,30,2020-04-18 02:52:15,math,0.7
4481,2,19,2020-04-18 03:08:55,math,1.5
4482,9,8,2020-04-18 03:25:35,math,3.0
4483,4,2,2020-04-18 03:42:15,math,2.9
4484,8,3,2020-04-18 03:58:55,math,3.0
4485,1,15,2020-04-18 04:15:35,math,2.9
4486,1,15,2020-04-18 04:32:15,math,0.7
4487,1,15,2020-04-18 04:48:55,math,0.5
4488,7,31,2020-04-18 05:05:35,math,0.7
4489,4,2,2020-04-18 05:22:15,math,3.0
4490,3,39,2020-04-18 05:38:55,math,0.5
4491,5,30,2020-04-18 05:55:35,math,2.9
4492,3,39,2020-04-18 06:12:15,math,2.9
4493,2,19,2020-04-18 06:28:55,math,1.5
4494,4,2,2020-04-18 06:45:35,math,0.7
4495,3,39,2020-04-18 07:02:15,math,2.9
4496,5,30,2020-04-18 07:18:55,math,3.0
4497,3,39,2020-04-18 07:35:35,biology,3.0
4498,7,31,2020-04-18 07:52:15,math,3.0
4499,8,3,2020-04-18 08:08:55,math,2.9
4500,2,19,2020-04-18 08:25:35,math,1.5
4501,6,14,2020-04-18 08:42:15,math,3.0
4502,4,2,2020-04-18 08:58:55,math,2.9
4503,5,30,2020-04-18 09:15:35,math,2.9
4504,7,31,2020-04-18 09:32:15,math,3.0
4505,3,39,2020-04-18 09:48:55,math,3.0
4506,7,31,2020-04-18 10:05:35,math,2.9
4507,4,2,2020-04-18 10:22:15,math,2.9
4508,3,39,2020-04-18 10:38:55,math,0.5
4509,5,30,2020-04-18 10:55:35,math,1.5
4510,3,39,2020-04-18 11:12:15,math,0.5
4511,5,30,2020-04-18 11:28:55,math,1.5
4512,8,3,2020-04-18 11:45:35,biology,2.9
4513,4,2,2020-04-18 12:02:15,math,3.0
4514,1,15,2020-04-18 12:18:55,math,0.7
4515,3,39,2020-04-18 12:35:35,math,0.7
4516,9,8,2020-04-18 12:52:15,math,2.9
4517,3,39,2020-04-18 13:08:55,math,0.5
4518,9,8,2020-04-18 13:25:35,math,0.7
4519,6,14,2020-04-18 13:42:15,math,2.9
4520,1,15,2020-04-18 13:58:55,math,2.9
4521,4,2,2020-04-18 14:15:35,math,3.0
4522,5,30,2020-04-18 14:32:15,math,1.5
4523,4,2,2020-04-18 14:48:55,math,3.0
4524,8,3,2020-04-18 15:05:35,math,3.0
4525,7,31,2020-04-18 15:22:15,math,1.5
4526,1,15,2020-04-18 15:38:55,math,3.0
4527,3,39,2020-04-18 15:55:35,math,0.5
4528,3,39,2020-04-18 16:12:15,math,0.5
4529,7,31,2020-04-18 16:28:55,math,2.9
4530,3,39,2020-04-18 16:45:35,math,2.9
4531,9,8,2020-04-18 17:02:15,math,2.9
4532,8,3,2020-04-18 17:18:55,math,1.5
4533,7,31,2020-04-18 17:35:35,math,0.7
4534,7,31,2020-04-18 17:52:15,math,0.5
4535,9,8,2020-04-18 18:08:55,math,1.5
4536,9,8,2020-04-18 18:25:35,math,1.5
4537,5,30,2020-04-18 18:42:15,math,1.5
4538,2,19,2020-04-18 18:58:55,math,2.9
4539,5,30,2020-04-18 19:15:35,math,2.9
4540,0,35,2020-04-18 19:32:15,math,1.5
4541,2,19,2020-04-18 19:48:55,math,2.9
4542,8,3,2020-04-18 20:05:35,math,0.7
4543,9,8,2020-04-18 20:22:15,math,0.7
4544,2,19,2020-04-18 20:38:55,math,0.7
4545,9,8,2020-04-18 20:55:35,math,1.5
4546,9,8,2020-04-18 21:12:15,math,0.7
4547,1,15,2020-04-18 21:28:55,math,0.5
4548,0,35,2020-04-18 21:45:35,math,2.9
4549,7,31,2020-04-18 22:02:15,math,0.7
4550,9,8,2020-04-18 22:18:55,math,1.5
4551,5,30,2020-04-18 22:35:35,math,0.5
4552,2,19,2020-04-18 22:52:15,math,0.7
4553,2,19,2020-04-18 23:08:55,math,0.7
4554,6,14,2020-04-18 23:25:35,math,0.5
4555,3,39,2020-04-18 23:42:15,math,0.5
4556,2,19,2020-04-18 23:58:55,math,2.9
4557,5,30,2020-04-19 00:15:35,math,2.9
4558,8,3,2020-04-19 00:32:15,math,2.9
4559,2,19,2020-04-19 00:48:55,math,0.7
4560,8,3,2020-04-19 01:05:35,math,0.7
4561,7,31,2020-04-19 01:22:15,biology,0.7
4562,8,3,2020-04-19 01:38:55,math,0.7
4563,6,14,2020-04-19 01:55:35,math,0.5
4564,7,31,2020-04-19 02:12:15,math,2.9
4565,4,2,2020-04-19 02:28:55,math,0.5
4566,4,2,2020-04-19 02:45:35,math,2.9
4567,2,19,2020-04-19 03:02:15,math,0.7
4568,2,19,2020-04-19 03:18:55,math,2.9
4569,4,2,2020-04-19 03:35:35,math,1.5
4570,1,15,2020-04-19 03:52:15,math,3.0
4571,5,30,2020-04-19 04:08:55,math,3.0
4572,0,35,2020-04-19 04:25:35,math,1.5
4573,1,15,2020-04-19 04:42:15,math,0.5
4574,8,3,2020-04-19 04:58:55,math,3.0
4575,8,3,2020-04-19 05:15:35,math,0.7
4576,4,2,2020-04-19 05:32:15,math,3.0
4577,3,39,2020-04-19 05:48:55,math,0.7
4578,5,30,2020-04-19 06:05:35,math,2.9
4579,7,31,2020-04-19 06:22:15,math,3.0
4580,1,15,2020-04-19 06:38:55,math,3.0
4581,2,19,2020-04-19 06:55:35,math,0.7
4582,0,35,2020-04-19 07:12:15,math,3.0
4583,6,14,2020-04-19 07:28:55,math,1.5
4584,6,14,2020-04-19 07:45:35,math,0.5
4585,8,3,2020-04-19 08:02:15,math,2.9
4586,9,8,2020-04-19 08:18:55,biology,1.5
4587,3,39,2020-04-19 08:35:35,math,0.7
4588,1,15,2020-04-19 08:52:15,math,0.7
4589,0,35,2020-04-19 09:08:55,math,2.9
4590,7,31,2020-04-19 09:25:35,math,0.5
4591,5,30,2020-04-19 09:42:15,math,1.5
4592,3,39,2020-04-19 09:58:55,math,3.0
4593,8,3,2020-04-19 10:15:35,math,1.5
4594,4,2,2020-04-19 10:32:15,math,3.0
4595,5,30,2020-04-19 10:48:55,math,3.0
4596,7,31,2020-04-19 11:05:35,math,0.5
4597,5,30,2020-04-19 11:22:15,math,3.0
4598,8,3,2020-04-19 11:38:55,math,1.5
4599,2,19,2020-04-19 11:55:35,math,1.5
4600,2,19,2020-04-19 12:12:15,math,1.5
4601,1,15,2020-04-19 12:28:55,math,1.5
4602,2,19,2020-04-19 12:45:35,math,1.5
4603,4,2,2020-04-19 13:02:15,math,3.0
4604,1,15,2020-04-19 13:18:55,math,2.9
4605,7,31,2020-04-19 13:35:35,math,3.0
4606,0,35,2020-04-19 13:52:15,math,1.5
4607,1,15,2020-04-19 14:08:55,math,0.5
4608,2,19,2020-04-19 14:25:35,math,1.5
4609,7,31,2020-04-19 14:42:15,math,2.9
4610,0,35,2020-04-19 14:58:55,math,0.7
4611,4,2,2020-04-19 15:15:35,math,3.0
4612,6,14,2020-04-19 15:32:15,math,0.5
4613,2,19,2020-04-19 15:48:55,math,0.5
4614,1,15,2020-04-19 16:05:35,math,2.9
4615,8,3,2020-04-19 16:22:15,math,0.5
4616,8,3,2020-04-19 16:38:55,math,0.7
4617,3,39,2020-04-19 16:55:35,math,3.0
4618,4,2,2020-04-19 17:12:15,math,1.5
4619,6,14,2020-04-19 17:28:55,math,1.5
4620,8,3,2020-04-19 17:45:35,math,3.0
4621,6,14,2020-04-19 18:02:15,math,3.0
4622,4,2,2020-04-19 18:18:55,math,0.5
4623,0,35,2020-04-19 18:35:35,math,3.0
4624,9,8,2020-04-19 18:52:15,math,3.0
4625,5,30,2020-04-19 19:08:55,math,0.7
4626,1,15,2020-04-19 19:25:35,math,1.5
4627,8,3,2020-04-19 19:42:15,math,2.9
4628,4,2,2020-04-19 19:58:55,math,0.5
4629,4,2,2020-04-19 20:15:35,math,2.9
4630,1,15,2020-04-19 20:32:15,math,3.0
4631,9,8,2020-04-19 20:48:55,math,1.5
4632,7,31,2020-04-19 21:05:35,math,1.5
4633,2,19,2020-04-19 21:22:15,math,2.9
4634,7,31,2020-04-19 21:38:55,math,0.5
4635,7,31,2020-04-19 21:55:35,math,3.0
4636,5,30,2020-04-19 22:12:15,math,0.7
4637,5,30,2020-04-19 22:28:55,math,1.5
4638,6,14,2020-04-19 22:45:35,math,0.5
4639,9,8,2020-04-19 23:02:15,math,3.0
4640,0,35,2020-04-19 23:18:55,math,3.0
4641,1,15,2020-04-19 23:35:35,math,2.9
4642,3,39,2020-04-19 23:52:15,math,0.7
4643,4,2,2020-04-20 00:08:55,math,1.5
4644,8,3,2020-04-20 00:25:35,math,0.7
4645,4,2,2020-04-20 00:42:15,math,0.5
4646,3,39,2020-04-20 00:58:55,math,0.5
4647,6,14,2020-04-20 01:15:35,math,2.9
4648,4,2,2020-04-20 01:32:15,math,0.7
4649,3,39,2020-04-20 01:48:55,math,3.0
4650,7,31,2020-04-20 02:05:35,math,0.5
4651,9,8,2020-04-20 02:22:15,math,2.9
4652,4,2,2020-04-20 02:38:55,math,0.7
4653,5,30,2020-04-20 02:55:35,math,3.0
4654,7,31,2020-04-20 03:12:15,math,0.7
4655,6,14,2020-04-20 03:28:55,math,2.9
4656,0,35,2020-04-20 03:45:35,math,1.5
4657,7,31,2020-04-20 04:02:15,biology,1.5
4658,8,3,2020-04-20 04:18:55,math,1.5
4659,7,31,2020-04-20 04:35:35,math,3.0
4660,4,2,2020-04-20 04:52:15,math,0.7
4661,7,31,2020-04-20 05:08:55,math,2.9
4662,3,39,2020-04-20 05:25:35,math,2.9
4663,8,3,2020-04-20 05:42:15,math,3.0
4664,3,39,2020-04-20 05:58:55,math,3.0
4665,7,31,2020-04-20 06:15:35,math,0.7
4666,5,30,2020-04-20 06:32:15,math,0.7
4667,9,8,2020-04-20 06:48:55,math,3.0
4668,2,19,2020-04-20 07:05:35,math,0.7
4669,2,19,2020-04-20 07:22:15,math,3.0
4670,8,3,2020-04-20 07:38:55,math,1.5
4671,1,15,2020-04-20 07:55:35,math,1.5
4672,9,8,2020-04-20 08:12:15,math,2.9
4673,6,14,2020-04-20 08:28:55,math,2.9
4674,9,8,2020-04-20 08:45:35,math,0.5
4675,6,14,2020-04-20 09:02:15,math,0.5
4676,2,19,2020-04-20 09:18:55,biology,0.5
4677,4,2,2020-04-20 09:35:35,math,0.5
4678,2,19,2020-04-20 09:52:15,math,1.5
4679,4,2,2020-04-20 10:08:55,math,0.7
4680,9,8,2020-04-20 10:25:35,math,0.7
4681,5,30,2020-04-20 10:42:15,math,3.0
4682,2,19,2020-04-20 10:58:55,math,1.5
4683,4,2,2020-04-20 11:15:35,math,0.5
4684,0,35,2020-04-20 11:32:15,math,0.7
4685,3,39,2020-04-20 11:48:55,math,3.0
4686,8,3,2020-04-20 12:05:35,math,3.0
4687,4,2,2020-04-20 12:22:15,math,0.5
4688,8,3,2020-04-20 12:38:55,math,2.9
4689,3,39,2020-04-20 12:55:35,math,0.5
4690,8,3,2020-04-20 13:12:15,biology,0.5
4691,8,3,2020-04-20 13:28:55,math,0.7
4692,4,2,2020-04-20 13:45:35,math,2.9
4693,7,31,2020-04-20 14:02:15,math,0.7
4694,9,8,2020-04-20 14:18:55,math,0.5
4695,6,14,2020-04-20 14:35:35,math,1.5
4696,9,8,2020-04-20 14:52:15,math,0.5
4697,2,19,2020-04-20 15:08:55,math,3.0
4698,7,31,2020-04-20 15:25:35,math,2.9
4699,3,39,2020-04-20 15:42:15,math,2.9
4700,9,8,2020-04-20 15:58:55,math,3.0
4701,2,19,2020-04-20 16:15:35,biology,0.5
4702,2,19,2020-04-20 16:32:15,math,1.5
4703,4,2,2020-04-20 16:48:55,math,3.0
4704,8,3,2020-04-20 17:05:35,math,1.5
4705,6,14,2020-04-20 17:22:15,biology,0.7
4706,8,3,2020-04-20 17:38:55,math,0.7
4707,1,15,2020-04-20 17:55:35,math,2.9
4708,6,14,2020-04-20 18:12:15,math,0.5
4709,2,19,2020-04-20 18:28:55,math,2.9
4710,3,39,2020-04-20 18:45:35,math,0.7
4711,6,14,2020-04-20 19:02:15,math,0.7
4712,5,30,2020-04-20 19:18:55,math,1.5
4713,5,30,2020-04-20 19:35:35,math,0.5
4714,2,19,2020-04-20 19:52:15,math,3.0
4715,8,3,2020-04-20 20:08:55,math,2.9
4716,6,14,2020-04-20 20:25:35,math,2.9
4717,4,2,2020-04-20 20:42:15,math,2.9
4718,3,39,2020-04-20 20:58:55,math,1.5
4719,3,39,2020-04-20 21:15:35,math,0.7
4720,1,15,2020-04-20 21:32:15,math,1.5
4721,3,39,2020-04-20 21:48:55,math,0.7
4722,8,3,2020-04-20 22:05:35,math,3.0
4723,7,31,2020-04-20 22:22:15,math,0.7
4724,8,3,2020-04-20 22:38:55,biology,2.9
4725,1,15,2020-04-20 22:55:35,math,0.5
4726,0,35,2020-04-20 23:12:15,biology,2.9
4727,8,3,2020-04-20 23:28:55,math,0.5
4728,3,39,2020-04-20 23:45:35,math,0.5
4729,9,8,2020-04-21 00:02:15,math,1.5
4730,3,39,2020-04-21 00:18:55,math,3.0
4731,2,19,2020-04-21 00:35:35,biology,0.5
4732,2,19,2020-04-21 00:52:15,biology,1.5
4733,7,31,2020-04-21 01:08:55,math,0.5
4734,9,8,2020-04-21 01:25:35,math,0.7
4735,2,19,2020-04-21 01:42:15,math,2.9
4736,2,19,2020-04-21 01:58:55,math,0.5
4737,6,14,2020-04-21 02:15:35,math,0.7
4738,3,39,2020-04-21 02:32:15,math,0.7
4739,0,35,2020-04-21 02:48:55,math,0.7
4740,9,8,2020-04-21 03:05:35,math,0.5
4741,7,31,2020-04-21 03:22:15,math,2.9
4742,0,35,2020-04-21 03:38:55,math,3.0
4743,3,39,2020-04-21 03:55:35,math,3.0
4744,8,3,2020-04-21 04:12:15,math,0.5
4745,0,35,2020-04-21 04:28:55,math,0.7
4746,0,35,2020-04-21 04:45:35,math,1.5
4747,1,15,2020-04-21 05:02:15,math,0.5
4748,1,15,2020-04-21 05:18:55,math,0.5
4749,4,2,2020-04-21 05:35:35,math,0.7
4750,6,14,2020-04-21 05:52:15,math,1.5
4751,1,15,2020-04-21 06:08:55,math,1.5
4752,9,8,2020-04-21 06:25:35,math,0.7
4753,6,14,2020-04-21 06:42:15,math,0.5
4754,5,30,2020-04-21 06:58:55,math,3.0
4755,9,8,2020-04-21 07:15:35,biology,0.5
4756,9,8,2020-04-21 07:32:15,math,1.5
4757,0,35,2020-04-21 07:48:55,biology,0.5
4758,8,3,2020-04-21 08:05:35,math,0.7
4759,5,30,2020-04-21 08:22:15,math,2.9
4760,4,2,2020-04-21 08:38:55,biology,1.5
4761,4,2,2020-04-21 08:55:35,math,2.9
4762,8,3,2020-04-21 09:12:15,math,0.5
4763,4,2,2020-04-21 09:28:55,math,0.5
4764,2,19,2020-04-21 09:45:35,math,2.9
4765,8,3,2020-04-21 10:02:15,math,0.5
4766,6,14,2020-04-21 10:18:55,math,2.9
4767,2,19,2020-04-21 10:35:35,biology,0.7
4768,2,19,2020-04-21 10:52:15,math,0.5
4769,6,14,2020-04-21 11:08:55,math,0.5
4770,1,15,2020-04-21 11:25:35,math,2.9
4771,9,8,2020-04-21 11:42:15,math,2.9
4772,0,35,2020-04-21 11:58:55,math,1.5
4773,0,35,2020-04-21 12:15:35,biology,1.5
4774,8,3,2020-04-21 12:32:15,math,0.7
4775,5,30,2020-04-21 12:48:55,math,2.9
4776,1,15,2020-04-21 13:05:35,biology,0.7
4777,7,31,2020-04-21 13:22:15,math,0.7
4778,9,8,2020-04-21 13:38:55,math,2.9
4779,3,39,2020-04-21 13:55:35,biology,1.5
4780,1,15,2020-04-21 14:12:15,math,1.5
4781,7,31,2020-04-21 14:28:55,math,3.0
4782,0,35,2020-04-21 14:45:35,biology,0.5
4783,0,35,2020-04-21 15:02:15,math,0.5
4784,4,2,2020-04-21 15:18:55,math,3.0
4785,8,3,2020-04-21 15:35:35,math,2.9
4786,0,35,2020-04-21 15:52:15,math,1.5
4787,8,3,2020-04-21 16:08:55,math,1.5
4788,8,3,2020-04-21 16:25:35,math,3.0
4789,2,19,2020-04-21 16:42:15,math,2.9
4790,3,39,2020-04-21 16:58:55,math,3.0
4791,5,30,2020-04-21 17:15:35,math,0.5
4792,8,3,2020-04-21 17:32:15,math,2.9
4793,7,31,2020-04-21 17:48:55,math,3.0
4794,2,19,2020-04-21 18:05:35,math,2.9
4795,3,39,2020-04-21 18:22:15,math,3.0
4796,9,8,2020-04-21 18:38:55,math,1.5
4797,7,31,2020-04-21 18:55:35,math,0.7
4798,7,31,2020-04-21 19:12:15,math,3.0
4799,8,3,2020-04-21 19:28:55,math,1.5
4800,7,31,2020-04-21 19:45:35,math,3.0
4801,7,31,2020-04-21 20:02:15,math,0.5
4802,3,39,2020-04-21 20:18:55,math,1.5
4803,4,2,2020-04-21 20:35:35,math,3.0
4804,5,30,2020-04-21 20:52:15,math,0.5
4805,2,19,2020-04-21 21:08:55,math,2.9
4806,4,2,2020-04-21 21:25:35,math,1.5
4807,7,31,2020-04-21 21:42:15,math,3.0
4808,0,35,2020-04-21 21:58:55,biology,3.0
4809,6,14,2020-04-21 22:15:35,math,0.7
4810,8,3,2020-04-21 22:32:15,math,0.7
4811,5,30,2020-04-21 22:48:55,math,0.7
4812,2,19,2020-04-21 23:05:35,math,3.0
4813,3,39,2020-04-21 23:22:15,math,0.7
4814,4,2,2020-04-21 23:38:55,math,0.7
4815,9,8,2020-04-21 23:55:35,math,3.0
4816,1,15,2020-04-22 00:12:15,math,0.5
4817,2,19,2020-04-22 00:28:55,math,1.5
4818,4,2,2020-04-22 00:45:35,math,0.7
4819,5,30,2020-04-22 01:02:15,math,0.5
4820,5,30,2020-04-22 01:18:55,math,3.0
